start	den_afr	alt_afr	vin_afr	chag_afr	den_alt	den_vin	den_chag	alt_vin	nea_afr	den_nea	z_den	z_nea	cddr
19450000	0.00113	0.000731	0.000761	0.000811	0.00126	0.00129	0.00134	1e-05	0.000767667	0.00129667	-0.398014	-1.62007	False
19500000	0.0011445	0.0014455	0.0014355	0.0013855	0.00101	0.001	0.00095	7e-05	0.00142217	0.000986667	-0.344204	0.679175	False
19550000	0.000645	0.000775	0.000837	0.000839	0.00067	0.00073	0.00073	0.00024	0.000817	0.00071	-2.19789	-1.44676	False
19600000	0.000855	0.0007425	0.0007845	0.000682	0.00033	0.00051	0.00067	0.00035	0.000736333	0.000503333	-1.41856	-1.73014	False
19650000	0.001101	0.001187	0.001243	0.0012345	0.00043	0.00067	0.0005	0.00036	0.0012215	0.000533333	-0.505636	-0.0257618	False
19700000	0.0010035	0.0009985	0.0010575	0.0010275	0.00039	0.0004	0.00037	0.00019	0.00102783	0.000386667	-0.867467	-0.706108	False
19750000	0.0008865	0.0008065	0.0008165	0.0008365	0.00043	0.00044	0.00046	0.00013	0.000819833	0.000443333	-1.30167	-1.43681	False
19800000	0.0012125	0.0011485	0.0011925	0.0012125	0.00068	0.00068	0.0007	0.0003	0.0011845	0.000686667	-0.0918495	-0.155742	False
19850000	0.001461	0.001461	0.001481	0.001461	0.00024	0.00026	0.00024	0.0001	0.00146767	0.000246667	0.830357	0.839015	False
19900000	0.0011685	0.0013085	0.001248	0.0012485	0.00046	0.00031	0.00032	0.00047	0.00126833	0.000363333	-0.255137	0.138762	False
19950000	0.0010835	0.0012215	0.0011915	0.0012015	0.00048	0.00045	0.00046	9e-05	0.00120483	0.000463333	-0.57058	-0.0843113	False
