start	den_afr	alt_afr	vin_afr	chag_afr	den_alt	den_vin	den_chag	alt_vin	nea_afr	den_nea	z_den	z_nea	cddr
8100000	0.001053	0.000913	0.000953	0.000923	0.00028	0.00032	0.00029	0	0.000929667	0.000296667	-0.692167	-1.06809	False
8150000	0.0008585	0.000702	0.000722	0.000732	0.00058	0.0006	0.00061	2e-05	0.000718667	0.000596667	-1.41597	-1.80358	False
8200000	0.0017885	0.0013665	0.0014665	0.0013765	0.00099	0.00078	0.001	0.00053	0.00140317	0.000923333	2.04487	0.582409	False
8250000	0.001519	0.001597	0.001654	0.001639	0.00054	0.00063	0.00083	0.00051	0.00163	0.000666667	1.04197	1.37309	False
8300000	0.000822	0.001014	0.000986	0.000956	0.00058	0.00052	0.00049	0.00034	0.000985333	0.00053	-1.55179	-0.874049	False
8350000	0.000924	0.0011215	0.001043	0.001053	0.00082	0.00072	0.00073	0.00027	0.0010725	0.000756667	-1.17222	-0.570209	False
8400000	0.0013845	0.0013545	0.0013645	0.0013745	0.00031	0.00032	0.00033	0.00021	0.0013645	0.00032	0.541453	0.447627	False
8450000	0.001457	0.001427	0.001487	0.001407	0.00023	0.00029	0.00021	0.0002	0.00144033	0.000243333	0.81125	0.711962	False
8500000	0.001224	0.001247	0.001277	0.001267	0.00062	0.00065	0.00064	0.00023	0.00126367	0.000636667	-0.0558199	0.0961483	False
8550000	0.001247	0.001227	0.001277	0.001257	0.00032	0.00037	0.00035	0.00015	0.00125367	0.000346667	0.0297706	0.0612909	False
8600000	0.0010555	0.0010155	0.0009755	0.0009555	0.00016	0.00016	0.00014	0.00012	0.000982167	0.000153333	-0.682864	-0.885088	False
8650000	0.0015385	0.001502	0.0016535	0.0015835	0.00052	0.00065	0.00058	0.00029	0.00157967	0.000583333	1.11454	1.19764	False
8700000	0.0012475	0.0011705	0.0011865	0.0011265	0.00045	0.00046	0.00044	0.00015	0.00116117	0.00045	0.0316313	-0.26114	False
8750000	0.001188	0.00226	0.00223	0.00224	0.00221	0.00218	0.00219	5e-05	0.00224333	0.00219333	-0.189788	3.51101	False
8800000	0.001073	0.001924	0.001834	0.001914	0.0019	0.00181	0.00189	0.00017	0.00189067	0.00186667	-0.617741	2.28171	False
8850000	0.0011275	0.0011165	0.0011865	0.0011265	0.0007	0.00073	0.00067	0.00023	0.00114317	0.0007	-0.414928	-0.323883	False
8900000	0.0013805	0.001258	0.001318	0.001258	0.00095	0.00101	0.00095	0.00016	0.001278	0.00097	0.526568	0.146111	False
8950000	0.00128	0.001232	0.001222	0.001282	0.0009	0.00089	0.00095	-3e-05	0.00124533	0.000913333	0.152574	0.0322431	False
9000000	0.0012015	0.0013515	0.0013315	0.0013115	0.00077	0.00075	0.00073	0.00014	0.0013315	0.00075	-0.13955	0.332598	False
9050000	0.0014365	0.001075	0.001135	0.001115	0.00098	0.00104	0.00102	0.0002	0.00110833	0.00101333	0.734962	-0.445303	False
9100000	0.001257	0.001137	0.001127	0.001167	0.00038	0.00037	0.00041	3e-05	0.00114367	0.000386667	0.0669839	-0.322141	False
9150000	0.0011415	0.0008875	0.0009075	0.0009075	0.00107	0.00109	0.00109	6e-05	0.000900833	0.00108333	-0.36283	-1.16859	False
